, time , Madrid_wind_speed , Valencia_wind_deg , Bilbao_rain_1h , Valencia_wind_speed , Seville_humidity , Madrid_humidity , Bilbao_clouds_all , Bilbao_wind_speed , Seville_clouds_all , Bilbao_wind_deg , Barcelona_wind_speed , Barcelona_wind_deg , Madrid_clouds_all , Seville_wind_speed , Barcelona_rain_1h , Seville_pressure , Seville_rain_1h , Bilbao_snow_3h , Barcelona_pressure , Seville_rain_3h , Madrid_rain_1h , Barcelona_rain_3h , Valencia_snow_3h , Madrid_weather_id , Barcelona_weather_id , Bilbao_pressure , Seville_weather_id , Valencia_pressure , Seville_temp_max , Madrid_pressure , Valencia_temp_max , Valencia_temp , Bilbao_weather_id , Seville_temp , Valencia_humidity , Valencia_temp_min , Barcelona_temp_max , Madrid_temp_max , Barcelona_temp , Bilbao_temp_min , Bilbao_temp , Barcelona_temp_min , Bilbao_temp_max , Seville_temp_min , Madrid_temp , Madrid_temp_min , load_shortfall_3h 
 6 631.00 , 42 834.50 , 1.33 , level_1 , -   , 1.33 , 41.67 , 35.33 , -   , 3.00 , -   , 176.67 , 3.00 , 203.33 , -   , 4.33 , -   , sp15 , -   , -   , 1 025.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 021.00 , 800.00 ,, 311.15 , 1 023.33 , 292.82 , 292.82 , 800.00 , 300.71 , 46.67 , 292.82 , 293.48 , 291.15 , 291.57 , 292.15 , 293.79 , 289.48 , 295.82 , 294.48 , 290.43 , 289.48 , 17 181.33 
 6 632.00 , 42 834.63 , 2.33 , level_5 , -   , 4.00 , 31.33 , 27.67 , 20.00 , 5.00 , -   , 290.00 , 4.00 , 143.33 , -   , 4.67 , -   , sp13 , -   , -   , 1 024.00 , -   , -   , -   , -   , 800.00 , 800.67 , 1 021.00 , 800.00 ,, 308.82 , 1 022.33 , 293.82 , 293.82 , 801.00 , 302.05 , 43.00 , 293.82 , 295.48 , 295.48 , 293.15 , 292.82 , 294.99 , 290.82 , 296.82 , 297.82 , 294.87 , 294.15 , 17 692.33 
 6 633.00 , 42 834.75 , 2.33 , level_5 , -   , 4.33 , 26.67 , 24.67 , 6.67 , 3.33 , -   , 293.33 , 4.00 , 166.67 , -   , 6.00 , -   , sp12 , -   , -   , 1 024.00 , -   , -   , -   , -   , 800.00 , 800.33 , 1 021.33 , 800.00 ,, 304.82 , 1 021.00 , 291.48 , 291.48 , 800.33 , 301.03 , 59.00 , 291.48 , 293.48 , 297.48 , 291.82 , 291.48 , 294.02 , 290.15 , 296.15 , 298.82 , 296.20 , 294.15 , 17 031.67 
 6 634.00 , 42 834.88 , 1.67 , level_3 , -   , 1.33 , 40.33 , 23.33 , 75.00 , 2.00 , -   , 320.00 , 2.00 , 232.67 , -   , 3.00 , -   , sp13 , -   , -   , 1 024.67 , -   , -   , -   , -   , 800.00 , 800.00 , 1 023.00 , 800.00 ,, 302.48 , 1 022.00 , 288.82 , 288.82 , 769.00 , 297.04 , 80.33 , 288.82 , 288.82 , 293.82 , 288.15 , 284.82 , 286.53 , 287.48 , 288.15 , 293.48 , 293.03 , 292.15 , 17 659.00 
 6 635.00 , 42 835.00 , 1.33 , level_5 , -   , 1.33 , 58.67 , 46.00 , 25.00 , 0.67 , -   , -   , 3.00 , 264.00 , -   , 2.67 , -   , sp16 , -   , -   , 1 025.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 024.00 , 800.00 ,, 300.82 , 1 023.67 , 286.15 , 286.15 , 801.00 , 293.11 , 87.00 , 286.15 , 287.15 , 286.48 , 286.15 , 281.48 , 283.59 , 285.15 , 286.15 , 288.48 , 285.91 , 285.48 , 17 908.33 
 6 636.00 , 42 835.13 , 1.67 , level_1 , -   , 0.33 , 66.67 , 64.00 , 25.00 , 1.00 , -   , 226.67 , 4.00 , 246.33 , -   , 4.33 , -   , sp15 , -   , -   , 1 024.33 , -   , -   , -   , -   , 800.00 , 800.00 , 1 024.33 , 800.00 ,, 299.15 , 1 024.67 , 283.48 , 283.48 , 801.00 , 292.23 , 89.00 , 283.48 , 285.48 , 282.15 , 284.48 , 277.48 , 281.45 , 283.48 , 286.15 , 287.82 , 281.57 , 281.15 , 12 170.00 
 6 637.00 , 42 835.25 , 1.00 , level_6 , -   , 1.00 , 69.67 , 71.67 , 75.00 , 0.33 , -   , 90.67 , 2.67 , 262.67 , -   , 3.67 , -   , sp15 , -   , -   , 1 024.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 024.33 , 800.00 ,, 302.48 , 1 024.00 , 281.48 , 281.48 , 769.00 , 291.49 , 89.00 , 281.48 , 284.15 , 281.15 , 282.82 , 275.15 , 280.14 , 281.48 , 286.15 , 283.48 , 279.86 , 278.82 , 11 387.67 
 6 638.00 , 42 835.38 , 0.67 , level_4 , -   , -   , 55.67 , 65.00 , 75.00 , 1.00 , -   , 186.67 , 3.33 , 246.00 , -   , 5.67 , -   , sp16 , -   , -   , 1 024.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 025.67 , 800.00 ,, 311.15 , 1 025.33 , 286.48 , 286.48 , 701.00 , 296.73 , 71.67 , 286.48 , 287.48 , 286.82 , 287.32 , 284.15 , 285.73 , 287.15 , 287.48 , 287.15 , 283.87 , 280.82 , 16 891.67 
 6 639.00 , 42 835.50 , 1.33 , level_7 , -   , 0.67 , 32.33 , 42.67 , 80.00 , 3.00 , -   , 330.00 , 2.33 , 216.67 , 6.67 , 7.00 , -   , sp17 , -   , -   , 1 023.67 , -   , -   , -   , -   , 800.33 , 800.33 , 1 027.00 , 800.00 ,, 313.48 , 1 025.33 , 293.82 , 293.82 , 769.00 , 302.70 , 36.67 , 293.82 , 295.15 , 293.15 , 293.15 , 287.15 , 290.97 , 291.15 , 294.15 , 296.15 , 291.66 , 290.48 , 18 415.33 
 6 640.00 , 42 835.63 , 1.67 , level_5 , -   , 3.33 , 20.67 , 25.67 , 75.00 , 2.67 , -   , 336.67 , 3.33 , 200.00 , -   , 6.00 , -   , sp16 , -   , -   , 1 022.00 , -   , -   , -   , -   , 800.00 , 801.00 , 1 026.33 , 800.00 ,, 308.82 , 1 023.00 , 294.15 , 294.15 , 803.00 , 302.93 , 41.00 , 294.15 , 298.15 , 297.15 , 294.65 , 287.82 , 292.52 , 291.15 , 296.48 , 299.15 , 296.19 , 294.48 , 17 891.33 
 6 641.00 , 42 835.75 , 1.67 , level_5 , -   , 3.67 , 18.67 , 29.33 , 75.00 , 2.33 , -   , 326.67 , 2.00 , 210.00 , 20.00 , 2.67 , 0.30 , sp15 , -   , -   , 1 021.33 , -   , -   , -   , -   , 801.00 , 708.00 , 1 026.00 , 800.00 ,, 303.82 , 1 021.33 , 292.48 , 292.48 , 803.00 , 301.27 , 52.00 , 292.48 , 296.82 , 298.82 , 293.82 , 287.15 , 290.94 , 290.82 , 293.82 , 299.48 , 297.60 , 295.48 , 17 372.33 
 6 642.00 , 42 835.88 , 1.33 , level_3 , -   , 1.33 , 41.33 , 33.33 , 75.00 , 1.67 , -   , 320.00 , 2.00 , 286.67 , 6.67 , 1.67 , -   , sp15 , -   , -   , 1 021.67 , -   , -   , -   , -   , 800.33 , 800.33 , 1 026.67 , 800.00 ,, 302.15 , 1 021.33 , 289.15 , 289.15 , 769.00 , 296.88 , 67.33 , 289.15 , 291.48 , 293.82 , 290.65 , 282.82 , 284.79 , 289.82 , 287.15 , 292.82 , 292.40 , 290.48 , 18 789.67 
 6 643.00 , 42 836.00 , 1.67 , level_1 , -   , 0.67 , 69.33 , 42.67 , 83.67 , 1.67 , -   , 223.33 , 2.33 , 286.67 , -   , 0.67 , -   , sp17 , -   , -   , 1 021.67 , -   , -   , -   , -   , 800.00 , 800.00 , 1 027.00 , 800.00 ,, 300.48 , 1 022.67 , 285.48 , 285.48 , 735.33 , 292.58 , 79.33 , 285.48 , 288.48 , 287.48 , 288.32 , 282.15 , 284.26 , 288.15 , 286.82 , 286.82 , 287.34 , 287.15 , 17 687.33 
 6 644.00 , 42 836.13 , 1.33 , level_4 , 0.10 , 1.00 , 81.67 , 48.67 , 83.67 , 0.67 , -   , -   , 2.00 , 277.33 , -   , 1.67 , -   , sp17 , -   , -   , 1 020.67 , -   , -   , -   , -   , 800.00 , 800.00 , 1 026.33 , 800.00 ,, 299.15 , 1 023.00 , 283.15 , 283.15 , 702.33 , 291.37 , 87.00 , 283.15 , 286.82 , 284.82 , 286.15 , 282.15 , 283.97 , 285.48 , 286.15 , 283.82 , 284.45 , 284.15 , 14 681.00 
 6 645.00 , 42 836.25 , 1.33 , level_4 , -   , 1.00 , 79.33 , 58.33 , 75.00 , 0.67 , -   , 82.67 , 3.00 , 261.67 , -   , 1.33 , -   , sp17 , -   , -   , 1 020.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 026.00 , 800.00 , 1 021.00 , 302.82 , 1 023.00 , 281.82 , 281.82 , 803.00 , 289.60 , 87.00 , 281.82 , 286.15 , 283.15 , 284.98 , 282.15 , 283.34 , 283.82 , 284.82 , 280.15 , 282.34 , 281.48 , 12 132.00 
 6 646.00 , 42 836.38 , 0.67 , level_4 , -   , 0.33 , 67.67 , 56.00 , 63.33 , 1.00 , -   , 286.00 , 1.67 , 84.33 , -   , 1.67 , -   , sp18 , -   , -   , 1 021.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 027.00 , 800.00 , 1 021.00 , 310.15 , 1 023.00 , 287.82 , 287.82 , 802.67 , 294.31 , 56.00 , 287.82 , 289.15 , 289.48 , 288.48 , 283.48 , 284.86 , 287.82 , 286.48 , 283.48 , 285.99 , 283.15 , 13 374.67 
 6 647.00 , 42 836.50 , 1.00 , level_3 , -   , 2.00 , 36.67 , 29.00 , 51.67 , 1.33 , -   , 16.67 , 2.33 , 183.33 , -   , 2.00 , -   , sp18 , -   , -   , 1 020.33 , -   , -   , -   , -   , 800.00 , 800.67 , 1 027.00 , 800.00 , 1 021.00 , 313.82 , 1 023.67 , 295.82 , 295.82 , 802.33 , 301.74 , 32.00 , 295.82 , 296.82 , 295.82 , 293.98 , 288.82 , 289.12 , 291.15 , 289.48 , 294.48 , 293.65 , 292.48 , 16 458.00 
 6 648.00 , 42 836.63 , 2.00 , level_4 , -   , 5.00 , 22.33 , 20.00 , 51.67 , 2.33 , -   , 120.00 , 5.67 , 116.67 , 6.67 , 1.00 , -   , sp16 , -   , -   , 1 019.00 , -   , -   , -   , -   , 800.33 , 801.00 , 1 025.67 , 800.00 , 1 019.00 , 309.48 , 1 021.00 , 298.15 , 298.15 , 802.33 , 303.77 , 22.67 , 298.15 , 293.82 , 299.48 , 292.82 , 290.48 , 290.84 , 291.82 , 291.15 , 300.15 , 298.40 , 297.15 , 16 322.33 
 6 649.00 , 42 836.75 , 3.33 , level_3 , -   , 4.33 , 16.67 , 24.67 , 40.00 , 3.00 , -   , 230.00 , 3.33 , 116.67 , 20.00 , 1.33 , -   , sp13 , -   , -   , 1 019.33 , -   , -   , -   , -   , 801.00 , 801.00 , 1 025.00 , 800.00 , 1 018.00 , 303.48 , 1 019.00 , 296.82 , 296.82 , 802.00 , 302.52 , 27.00 , 296.82 , 291.15 , 300.15 , 290.98 , 288.82 , 289.12 , 290.82 , 289.48 , 301.82 , 299.14 , 296.82 , 13 445.67 
 6 650.00 , 42 836.88 , 2.33 , level_1 , -   , 1.00 , 37.00 , 26.33 , 20.00 , 0.33 , -   , 132.00 , 2.00 , 86.67 , -   , 4.00 , -   , sp14 , -   , -   , 1 020.33 , -   , -   , -   , -   , 800.00 , 800.33 , 1 025.33 , 800.00 , 1 018.67 , 302.15 , 1 019.33 , 292.82 , 292.82 , 801.00 , 298.30 , 39.33 , 292.82 , 289.48 , 295.82 , 288.98 , 282.48 , 284.01 , 288.48 , 285.82 , 295.15 , 294.28 , 292.48 , 14 292.67 
 6 651.00 , 42 837.00 , 1.33 , level_1 , -   , 0.33 , 52.33 , 35.33 , -   , 0.33 , -   , -   , 0.33 , 33.67 , -   , 2.00 , -   , sp16 , -   , -   , 1 021.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 025.00 , 800.00 , 1 019.67 , 300.48 , 1 021.00 , 288.15 , 288.15 , 800.00 , 293.67 , 48.67 , 288.15 , 288.15 , 290.15 , 287.65 , 280.15 , 281.65 , 287.15 , 283.48 , 287.82 , 288.43 , 287.15 , 11 228.33 
 6 652.00 , 42 837.13 , 1.33 , level_10 , -   , 1.00 , 71.67 , 50.33 , 26.67 , 0.67 , -   , 36.67 , 1.33 , 286.67 , -   , -   , -   , sp15 , -   , -   , 1 021.00 , -   , -   , -   , -   , 800.00 , 767.00 , 1 023.67 , 800.00 , 1 019.33 , 299.48 , 1 020.67 , 285.82 , 285.82 , 801.33 , 291.18 , 58.00 , 285.82 , 287.15 , 284.15 , 285.48 , 277.15 , 279.19 , 283.82 , 281.82 , 285.48 , 283.57 , 283.15 , 12 630.00 
 6 653.00 , 42 837.25 , 1.33 , level_7 , -   , 0.67 , 79.33 , 55.00 , 33.33 , 1.33 , -   , 66.67 , 0.67 , 212.00 , -   , 0.33 , -   , sp15 , -   , -   , 1 021.00 , -   , -   , -   , -   , 800.00 , 767.00 , 1 023.00 , 787.00 , 1 019.33 , 302.48 , 1 020.00 , 285.15 , 285.15 , 741.00 , 290.77 , 68.67 , 285.15 , 286.15 , 282.82 , 284.32 , 275.82 , 278.08 , 282.48 , 280.82 , 282.82 , 280.98 , 279.82 , 10 748.00 
 6 654.00 , 42 837.38 , 0.67 , level_6 , -   , 1.33 , 72.00 , 51.67 , 33.33 , 1.00 , -   , 139.00 , 1.00 , 139.33 , -   , 1.33 , -   , sp16 , -   , -   , 1 021.00 , -   , -   , -   , -   , 800.00 , 767.00 , 1 023.00 , 800.00 , 1 020.67 , 309.82 , 1 021.00 , 288.15 , 288.15 , 727.67 , 294.95 , 63.33 , 288.15 , 288.15 , 288.82 , 287.82 , 278.15 , 280.52 , 287.48 , 283.82 , 285.82 , 285.20 , 281.48 , 18 489.00 
 6 655.00 , 42 837.50 , 1.00 , level_4 , -   , 2.67 , 33.00 , 31.67 , -   , 1.33 , -   , 159.00 , 0.67 , 70.00 , -   , 1.00 , -   , sp16 , -   , -   , 1 021.00 , -   , -   , -   , -   , 800.00 , 800.33 , 1 022.00 , 800.00 , 1 021.00 , 313.82 , 1 020.67 , 293.82 , 293.82 , 767.00 , 303.35 , 41.67 , 293.82 , 294.15 , 296.82 , 293.15 , 286.48 , 288.43 , 292.15 , 290.82 , 296.82 , 293.91 , 292.15 , 21 327.67 
 6 656.00 , 42 837.63 , 1.67 , level_3 , -   , 4.00 , 23.67 , 21.33 , -   , 3.33 , -   , 113.33 , 5.00 , 136.67 , -   , 1.00 , -   , sp13 , -   , -   , 1 019.33 , -   , -   , -   , -   , 800.00 , 800.33 , 1 020.00 , 800.00 , 1 019.00 , 311.15 , 1 018.33 , 294.82 , 294.82 , 800.00 , 305.22 , 39.67 , 294.82 , 294.82 , 300.48 , 293.32 , 293.15 , 294.06 , 291.82 , 294.82 , 301.82 , 299.06 , 296.82 , 19 856.67 
 6 657.00 , 42 837.75 , 3.33 , level_3 , -   , 3.33 , 19.33 , 17.67 , -   , 3.33 , -   , 320.00 , 3.67 , 130.00 , 13.33 , 2.33 , -   , sp10 , -   , -   , 1 018.00 , -   , -   , -   , -   , 800.67 , 800.00 , 1 019.67 , 800.00 , 1 018.00 , 305.15 , 1 017.00 , 292.48 , 292.48 , 800.00 , 303.47 , 60.00 , 292.48 , 293.15 , 301.15 , 291.82 , 291.82 , 292.54 , 290.48 , 293.15 , 302.48 , 300.33 , 298.48 , 21 319.33 
 6 658.00 , 42 837.88 , 3.67 , level_1 , -   , 1.00 , 42.33 , 26.67 , -   , 1.33 , -   , 211.00 , 1.00 , 240.00 , 6.67 , 2.67 , -   , sp12 , -   , -   , 1 018.67 , -   , -   , -   , -   , 800.33 , 800.00 , 1 020.67 , 800.00 , 1 018.67 , 302.15 , 1 017.33 , 289.15 , 289.15 , 800.00 , 298.54 , 85.67 , 289.15 , 289.48 , 298.48 , 288.82 , 284.82 , 285.88 , 288.15 , 287.15 , 296.15 , 296.16 , 293.82 , 23 970.00 
 6 659.00 , 42 838.00 , 2.00 , level_3 , -   , 1.00 , 61.67 , 39.67 , -   , 0.67 , -   , 70.00 , 1.00 , 286.00 , -   , 0.67 , -   , sp13 , -   , -   , 1 018.67 , -   , -   , -   , -   , 800.00 , 800.00 , 1 021.00 , 800.00 , 1 018.67 , 301.48 , 1 018.67 , 286.82 , 286.82 , 800.00 , 293.94 , 81.67 , 286.82 , 287.48 , 290.15 , 286.65 , 279.82 , 281.34 , 285.82 , 283.15 , 288.82 , 289.38 , 288.82 , 22 290.67 
 6 660.00 , 42 838.13 , 1.00 , level_1 , -   , 0.33 , 78.00 , 55.00 , -   , 0.33 , -   , 36.67 , 0.33 , 281.67 , -   , 0.67 , -   , sp13 , -   , -   , 1 017.33 , -   , -   , -   , -   , 800.00 , 800.00 , 1 020.33 , 800.00 , 1 017.00 , 299.82 , 1 018.33 , 285.15 , 285.15 , 800.00 , 291.12 , 72.67 , 285.15 , 285.82 , 284.82 , 284.82 , 277.82 , 279.42 , 283.82 , 281.48 , 284.82 , 284.82 , 284.82 , 10 609.00 
 6 661.00 , 42 838.25 , 1.00 , level_3 , -   , 1.00 , 83.33 , 61.00 , -   , 0.33 , -   , 40.00 , 0.33 , 286.67 , -   , 0.67 , -   , sp14 , -   , -   , 1 017.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 020.00 , 800.00 , 1 017.00 , 301.82 , 1 018.33 , 283.48 , 283.48 , 780.33 , 291.02 , 79.33 , 283.48 , 285.15 , 284.15 , 283.82 , 275.15 , 277.74 , 282.48 , 280.82 , 284.15 , 282.58 , 281.15 , 9 359.33 
 6 662.00 , 42 838.38 , 1.00 , level_1 , -   , 0.33 , 67.33 , 55.33 , -   , 0.67 , 9.33 , 18.33 , 1.67 , 234.67 , 1.00 , 1.33 , -   , sp15 , -   , -   , 1 016.67 , -   , -   , 0.04 , -   , 800.00 , 800.00 , 1 019.33 , 800.67 , 1 017.33 , 298.97 , 1 018.33 , 287.89 , 287.89 , 780.33 , 294.22 , 64.00 , 287.89 , 287.24 , 287.96 , 287.24 , 281.78 , 282.45 , 287.24 , 283.45 , 291.31 , 286.95 , 286.29 , 10 163.67 
 6 663.00 , 42 838.50 , 2.00 , level_5 , -   , 1.33 , 46.67 , 29.33 , -   , 0.67 , 27.67 , 54.33 , 2.33 , 212.67 , 5.67 , 2.67 , -   , sp14 , -   , -   , 1 016.33 , -   , -   , 0.06 , -   , 800.00 , 800.00 , 1 018.33 , 801.67 , 1 016.00 , 295.50 , 1 017.67 , 296.18 , 296.18 , 800.00 , 295.50 , 40.33 , 296.18 , 289.81 , 296.26 , 289.81 , 290.52 , 290.52 , 289.81 , 290.52 , 295.50 , 296.26 , 296.26 , 10 348.00 
 6 664.00 , 42 838.63 , 3.33 , level_4 , -   , 3.33 , 46.33 , 19.33 , -   , 2.00 , -   , 100.67 , 3.67 , 201.00 , 16.00 , 4.33 , -   , sp14 , -   , -   , 1 015.33 , -   , -   , 0.04 , -   , 801.00 , 800.33 , 1 017.67 , 800.00 , 1 014.33 , 301.99 , 1 017.33 , 296.55 , 296.55 , 800.00 , 299.59 , 50.00 , 296.55 , 292.17 , 299.49 , 291.42 , 292.41 , 293.31 , 290.51 , 294.07 , 297.99 , 299.24 , 298.49 , 9 124.67 
 6 665.00 , 42 838.75 , 4.67 , level_2 , -   , 3.00 , 59.00 , 17.67 , -   , 3.67 , -   , 296.67 , 3.67 , 116.67 , 20.00 , 4.67 , -   , sp13 , -   , -   , 1 014.00 , -   , -   , -   , -   , 801.00 , 801.00 , 1 018.00 , 800.00 , 1 014.67 , 306.48 , 1 016.00 , 293.48 , 293.48 , 800.00 , 299.96 , 52.33 , 293.48 , 293.82 , 299.82 , 292.15 , 290.15 , 291.78 , 290.48 , 293.15 , 296.15 , 298.94 , 296.48 , 5 886.33 
 6 666.00 , 42 838.88 , 3.33 , level_4 , -   , 1.33 , 75.67 , 19.67 , -   , 0.67 , -   , 193.33 , 1.00 , 107.33 , 6.67 , 4.67 , -   , sp15 , -   , -   , 1 015.67 , -   , -   , -   , -   , 800.33 , 800.00 , 1 018.67 , 800.00 , 1 015.33 , 304.82 , 1 017.00 , 291.48 , 291.48 , 800.00 , 296.41 , 53.67 , 291.48 , 289.48 , 296.82 , 289.32 , 285.15 , 286.14 , 289.15 , 287.15 , 291.15 , 295.04 , 292.82 , 8 046.00 
 6 667.00 , 42 839.00 , 1.33 , level_4 , -   , 0.33 , 87.00 , 36.33 , -   , 0.67 , 21.33 , 7.00 , 0.33 , 200.00 , -   , 2.33 , -   , sp16 , -   , -   , 1 016.00 , -   , -   , -   , -   , 800.00 , 734.00 , 1 019.67 , 801.33 , 1 016.00 , 302.48 , 1 018.00 , 287.82 , 287.82 , 800.00 , 293.11 , 73.33 , 287.82 , 288.82 , 289.48 , 287.65 , 279.82 , 281.76 , 286.48 , 284.15 , 286.48 , 288.52 , 287.82 , 10 427.00 
 6 668.00 , 42 839.13 , 1.33 , level_1 , -   , 1.00 , 93.00 , 48.67 , 25.00 , -   , 54.00 , 115.33 , 0.33 , 296.67 , -   , 1.00 , -   , sp16 , -   , -   , 1 015.67 , -   , -   , -   , -   , 800.00 , 800.00 , 1 019.33 , 768.33 , 1 015.33 , 300.15 , 1 018.33 , 286.82 , 286.82 , 801.00 , 291.38 , 80.00 , 286.82 , 287.15 , 285.15 , 285.82 , 276.48 , 279.94 , 284.48 , 284.15 , 284.82 , 284.38 , 283.82 , 7 406.33 
 6 669.00 , 42 839.25 , 1.33 , level_1 , -   , 0.67 , 44.67 , 58.67 , 75.00 , -   , 30.00 , 281.00 , 0.67 , 192.33 , -   , 1.67 , -   , sp5 , -   , -   , 1 015.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 019.33 , 801.33 , 1 015.33 , 304.15 , 1 018.00 , 285.48 , 285.48 , 803.00 , 292.20 , 85.33 , 285.48 , 286.15 , 284.48 , 284.65 , 275.82 , 280.00 , 283.15 , 285.15 , 285.15 , 283.16 , 282.15 , 6 379.00 
 6 670.00 , 42 839.38 , 1.67 , level_3 , -   , 0.33 , 89.00 , 52.67 , 75.00 , 0.67 , 90.00 , 344.33 , -   , 199.33 , -   , 0.67 , -   , sp16 , -   , -   , 1 016.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 020.67 , 804.00 , 1 016.67 , 309.48 , 1 019.00 , 292.15 , 292.15 , 769.00 , 295.95 , 57.67 , 292.15 , 289.48 , 288.15 , 288.98 , 281.15 , 283.09 , 288.48 , 285.48 , 287.48 , 286.28 , 283.82 , 7 195.67 
 6 671.00 , 42 839.50 , 2.00 , level_1 , -   , 0.67 , 74.00 , 36.00 , 75.00 , 0.33 , 73.33 , 116.33 , 1.00 , 138.00 , -   , 0.67 , -   , sp17 , -   , -   , 1 016.67 , -   , -   , -   , -   , 800.00 , 800.00 , 1 022.00 , 803.33 , 1 016.33 , 311.48 , 1 019.00 , 300.15 , 300.15 , 803.00 , 298.73 , 27.67 , 300.15 , 295.48 , 295.82 , 293.65 , 287.15 , 287.15 , 291.82 , 287.15 , 291.15 , 293.71 , 291.82 , 8 192.33 
 6 672.00 , 42 839.63 , 4.00 , level_5 , -   , 5.00 , 57.67 , 22.33 , 75.00 , 1.67 , 6.67 , 193.33 , 4.00 , 140.00 , -   , 1.00 , -   , sp15 , -   , -   , 1 016.33 , -   , -   , -   , -   , 800.00 , 800.00 , 1 022.00 , 800.33 , 1 014.67 , 310.15 , 1 017.33 , 301.48 , 301.48 , 803.00 , 301.07 , 29.33 , 301.48 , 296.15 , 298.15 , 294.09 , 288.15 , 288.33 , 291.82 , 288.48 , 295.48 , 297.06 , 295.15 , 7 088.00 
 6 673.00 , 42 839.75 , 5.67 , level_4 , -   , 5.00 , 42.33 , 27.33 , 75.00 , 1.33 , 6.67 , 303.33 , 4.00 , 140.00 , -   , 3.00 , -   , sp13 , -   , -   , 1 016.00 , -   , -   , -   , -   , 800.00 , 800.67 , 1 021.00 , 800.33 , 1 014.00 , 303.48 , 1 016.33 , 298.48 , 298.48 , 803.00 , 299.85 , 32.67 , 298.48 , 294.82 , 298.15 , 293.65 , 285.82 , 286.88 , 292.48 , 288.15 , 297.15 , 297.24 , 295.48 , 3 518.33 
 6 674.00 , 42 839.88 , 4.33 , level_2 , -   , 2.00 , 66.67 , 30.67 , 75.00 , 0.33 , -   , 115.00 , 1.33 , 236.33 , -   , 4.67 , -   , sp13 , -   , -   , 1 017.33 , -   , -   , -   , -   , 800.00 , 800.67 , 1 021.67 , 800.00 , 1 015.00 , 301.15 , 1 016.67 , 293.48 , 293.48 , 803.00 , 296.64 , 54.67 , 293.48 , 291.48 , 295.48 , 290.48 , 283.48 , 285.14 , 289.48 , 287.15 , 293.48 , 293.60 , 291.82 , 5 123.33 
 6 675.00 , 42 840.00 , 1.00 , level_1 , -   , 0.67 , 82.00 , 49.33 , 51.67 , 0.67 , -   , 217.33 , 1.00 , 190.00 , -   , 3.00 , -   , sp15 , -   , -   , 1 018.00 , -   , -   , -   , -   , 800.00 , 800.67 , 1 023.00 , 800.00 , 1 016.00 , 300.48 , 1 018.00 , 290.82 , 290.82 , 802.33 , 293.37 , 67.67 , 290.82 , 289.82 , 288.82 , 288.82 , 281.48 , 283.74 , 287.82 , 286.48 , 288.48 , 287.86 , 287.15 , 8 479.33 
 6 676.00 , 42 840.13 , 0.67 , level_4 , -   , 0.33 , 91.00 , 62.00 , 40.00 , -   , 2.67 , 103.67 , 0.33 , 110.00 , -   , 1.00 , -   , sp15 , -   , -   , 1 017.33 , -   , -   , -   , -   , 800.00 , 801.00 , 1 022.33 , 800.00 , 1 017.00 , 298.48 , 1 018.67 , 287.82 , 287.82 , 802.00 , 291.18 , 78.67 , 287.82 , 289.15 , 284.82 , 287.98 , 280.82 , 282.97 , 286.82 , 285.82 , 286.48 , 283.85 , 283.15 , 5 120.00 
 6 677.00 , 42 840.25 , 0.33 , level_4 , -   , 0.33 , 93.00 , 64.67 , 40.00 , 0.67 , 18.67 , 73.67 , 1.00 , 132.67 , -   , -   , -   , sp15 , -   , -   , 1 017.00 , -   , -   , -   , -   , 800.00 , 800.33 , 1 022.00 , 800.67 , 1 017.00 , 300.15 , 1 019.00 , 286.15 , 286.15 , 802.00 , 291.10 , 85.33 , 286.15 , 287.15 , 284.82 , 285.98 , 281.82 , 283.46 , 284.82 , 285.48 , 284.82 , 283.88 , 283.15 , 4 282.33 
 6 678.00 , 42 840.38 , 0.33 , level_2 , -   , 0.67 , 91.67 , 53.00 , 75.00 , 1.00 , 10.67 , 275.67 , 1.67 , 172.00 , -   , 0.33 , -   , sp17 , -   , -   , 1 018.33 , -   , -   , -   , -   , 800.00 , 800.00 , 1 023.00 , 800.33 , 1 018.33 , 309.48 , 1 020.00 , 289.15 , 289.15 , 803.00 , 295.40 , 80.33 , 289.15 , 289.15 , 290.48 , 288.82 , 283.82 , 285.16 , 288.48 , 286.82 , 286.48 , 287.70 , 285.48 , 5 869.67 
 6 679.00 , 42 840.50 , 1.67 , level_3 , -   , 2.67 , 50.00 , 36.33 , 75.00 , 4.67 , -   , 320.00 , 3.33 , 113.33 , -   , 0.33 , -   , sp16 , -   , -   , 1 018.67 , -   , -   , -   , -   , 800.00 , 800.33 , 1 024.00 , 800.00 , 1 018.67 , 309.48 , 1 019.67 , 293.82 , 293.82 , 803.00 , 299.71 , 61.33 , 293.82 , 292.48 , 295.82 , 291.84 , 286.48 , 287.83 , 291.15 , 289.48 , 293.15 , 293.79 , 292.15 , 8 099.67 
